"epgid";"channelid";"chunkstorechannelid";"channelname";"isseries";"programname";"epizodename";"startdate";"enddate"
24844964;250;1205;"ČRo D-dur";f;"Michael Torke: Barevná hudba (Color Music) - Růžová";"";"2019-09-03 05:43:00+02";"2019-09-03 05:50:00+02"
24844965;250;1205;"ČRo D-dur";f;"Luigi Boccherini: Smyčcový kvintet E dur, Menuet";"";"2019-09-03 05:50:00+02";"2019-09-03 05:54:00+02"
24844966;250;1205;"ČRo D-dur";f;"Jeremiah Clarke: Trumpet Tune pro trubku a varhany";"";"2019-09-03 05:54:00+02";"2019-09-03 05:55:00+02"
24844967;250;1205;"ČRo D-dur";f;"Edvard Hagerup Grieg: Preludium Na svatbě";"";"2019-09-03 05:55:00+02";"2019-09-03 06:01:00+02"
24845163;252;1206;"ČRo Plus";f;"Hlavní zprávy";"";"2019-09-01 18:00:00+02";"2019-09-01 18:10:00+02"
24845164;252;1206;"ČRo Plus";f;"Názory a argumenty";"";"2019-09-01 18:10:00+02";"2019-09-01 19:00:00+02"
24845165;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-01 19:00:00+02";"2019-09-01 19:07:00+02"
24845166;252;1206;"ČRo Plus";f;"Svět ve 20 minutách";"";"2019-09-01 19:07:00+02";"2019-09-01 19:33:00+02"
24845167;252;1206;"ČRo Plus";f;"Magazín Leonardo";"";"2019-09-01 19:33:00+02";"2019-09-01 20:00:00+02"
24845168;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-01 20:00:00+02";"2019-09-01 20:05:00+02"
24845169;252;1206;"ČRo Plus";f;"Příběhy 20. století";"";"2019-09-01 20:05:00+02";"2019-09-01 21:00:00+02"
24845170;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-01 21:00:00+02";"2019-09-01 21:05:00+02"
24845171;252;1206;"ČRo Plus";f;"Leonardo Plus";"";"2019-09-01 21:05:00+02";"2019-09-01 22:00:00+02"
24845172;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-01 22:00:00+02";"2019-09-01 22:05:00+02"
24845173;252;1206;"ČRo Plus";f;"Hovory";"";"2019-09-01 22:05:00+02";"2019-09-01 22:33:00+02"
24845174;252;1206;"ČRo Plus";f;"Reportáže zahraničních zpravodajů";"";"2019-09-01 22:33:00+02";"2019-09-01 23:00:00+02"
24845175;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-01 23:00:00+02";"2019-09-01 23:04:00+02"
24845176;252;1206;"ČRo Plus";f;"Evropa Plus";"";"2019-09-01 23:04:00+02";"2019-09-01 23:33:00+02"
24845177;252;1206;"ČRo Plus";f;"Radiokniha";"";"2019-09-01 23:33:00+02";"2019-09-02 00:00:00+02"
24845178;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 00:00:00+02";"2019-09-02 00:10:00+02"
24845179;252;1206;"ČRo Plus";f;"Svět ve 20 minutách";"";"2019-09-02 00:10:00+02";"2019-09-02 00:33:00+02"
24845180;252;1206;"ČRo Plus";f;"Kultura Plus";"";"2019-09-02 00:33:00+02";"2019-09-02 01:00:00+02"
24845181;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 01:00:00+02";"2019-09-02 01:05:00+02"
24845182;252;1206;"ČRo Plus";f;"Týden Plus";"";"2019-09-02 01:05:00+02";"2019-09-02 01:33:00+02"
24845183;252;1206;"ČRo Plus";f;"Týden Plus";"";"2019-09-02 01:33:00+02";"2019-09-02 02:00:00+02"
24845184;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 02:00:00+02";"2019-09-02 02:05:00+02"
24845185;252;1206;"ČRo Plus";f;"Hovory";"";"2019-09-02 02:05:00+02";"2019-09-02 02:33:00+02"
24845186;252;1206;"ČRo Plus";f;"Natura";"";"2019-09-02 02:33:00+02";"2019-09-02 03:00:00+02"
24845187;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 03:00:00+02";"2019-09-02 03:05:00+02"
24845188;252;1206;"ČRo Plus";f;"Mezi námi";"";"2019-09-02 03:05:00+02";"2019-09-02 03:33:00+02"
24845189;252;1206;"ČRo Plus";f;"Online Plus";"";"2019-09-02 03:33:00+02";"2019-09-02 04:00:00+02"
24845190;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 04:00:00+02";"2019-09-02 04:05:00+02"
24845191;252;1206;"ČRo Plus";f;"Osobnost Plus";"";"2019-09-02 04:05:00+02";"2019-09-02 05:00:00+02"
24845192;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 05:00:00+02";"2019-09-02 05:05:00+02"
24845193;252;1206;"ČRo Plus";f;"Názory a argumenty";"";"2019-09-02 05:05:00+02";"2019-09-02 06:00:00+02"
24845194;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 06:00:00+02";"2019-09-02 06:10:00+02"
24845195;252;1206;"ČRo Plus";f;"Ranní Plus";"";"2019-09-02 06:10:00+02";"2019-09-02 07:00:00+02"
24845196;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 07:00:00+02";"2019-09-02 07:10:00+02"
24845197;252;1206;"ČRo Plus";f;"Ranní Plus";"";"2019-09-02 07:10:00+02";"2019-09-02 08:00:00+02"
24845198;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 08:00:00+02";"2019-09-02 08:10:00+02"
24845199;252;1206;"ČRo Plus";f;"Ranní Plus";"";"2019-09-02 08:10:00+02";"2019-09-02 09:00:00+02"
24845200;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 09:00:00+02";"2019-09-02 09:10:00+02"
24845201;252;1206;"ČRo Plus";f;"Ranní Plus";"";"2019-09-02 09:10:00+02";"2019-09-02 09:34:00+02"
24845202;252;1206;"ČRo Plus";f;"Pro a proti";"";"2019-09-02 09:34:00+02";"2019-09-02 10:00:00+02"
24845203;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 10:00:00+02";"2019-09-02 10:10:00+02"
24845204;252;1206;"ČRo Plus";f;"Dopolední Plus";"";"2019-09-02 10:10:00+02";"2019-09-02 10:34:00+02"
24845205;252;1206;"ČRo Plus";f;"Osobnost Plus";"";"2019-09-02 10:34:00+02";"2019-09-02 11:00:00+02"
24845206;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 11:00:00+02";"2019-09-02 11:10:00+02"
24845207;252;1206;"ČRo Plus";f;"Dopolední Plus";"";"2019-09-02 11:10:00+02";"2019-09-02 11:34:00+02"
24845208;252;1206;"ČRo Plus";f;"Interview Plus";"";"2019-09-02 11:34:00+02";"2019-09-02 12:00:00+02"
24845209;252;1206;"ČRo Plus";f;"Hlavní zprávy";"";"2019-09-02 12:00:00+02";"2019-09-02 12:10:00+02"
24845210;252;1206;"ČRo Plus";f;"Hlavní zprávy - rozhovory, komentáře";"";"2019-09-02 12:10:00+02";"2019-09-02 12:34:00+02"
24845211;252;1206;"ČRo Plus";f;"Radiofórum";"";"2019-09-02 12:34:00+02";"2019-09-02 13:00:00+02"
24845212;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 13:00:00+02";"2019-09-02 13:10:00+02"
24845213;252;1206;"ČRo Plus";f;"Odpolední Plus";"";"2019-09-02 13:10:00+02";"2019-09-02 13:34:00+02"
24845214;252;1206;"ČRo Plus";f;"Názory a argumenty";"";"2019-09-02 13:34:00+02";"2019-09-02 14:00:00+02"
24845215;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 14:00:00+02";"2019-09-02 14:10:00+02"
24845216;252;1206;"ČRo Plus";f;"Odpolední Plus";"";"2019-09-02 14:10:00+02";"2019-09-02 14:33:00+02"
24845217;252;1206;"ČRo Plus";f;"Zaostřeno";"";"2019-09-02 14:33:00+02";"2019-09-02 15:00:00+02"
24845218;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 15:00:00+02";"2019-09-02 15:10:00+02"
24845219;252;1206;"ČRo Plus";f;"Odpolední Plus";"";"2019-09-02 15:10:00+02";"2019-09-02 16:00:00+02"
24845220;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 16:00:00+02";"2019-09-02 16:10:00+02"
24845221;252;1206;"ČRo Plus";f;"Odpolední Plus";"";"2019-09-02 16:10:00+02";"2019-09-02 16:34:00+02"
24845222;252;1206;"ČRo Plus";f;"Interview Plus";"";"2019-09-02 16:34:00+02";"2019-09-02 17:00:00+02"
24845223;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 17:00:00+02";"2019-09-02 17:10:00+02"
24845224;252;1206;"ČRo Plus";f;"Den podle...";"";"2019-09-02 17:10:00+02";"2019-09-02 18:00:00+02"
24845225;252;1206;"ČRo Plus";f;"Hlavní zprávy";"";"2019-09-02 18:00:00+02";"2019-09-02 18:10:00+02"
24845226;252;1206;"ČRo Plus";f;"Hlavní zprávy - rozhovory, komentáře";"";"2019-09-02 18:10:00+02";"2019-09-02 18:33:00+02"
24845227;252;1206;"ČRo Plus";f;"Názory a argumenty";"";"2019-09-02 18:33:00+02";"2019-09-02 19:00:00+02"
24845228;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 19:00:00+02";"2019-09-02 19:05:00+02"
24845229;252;1206;"ČRo Plus";f;"Osobnost Plus";"";"2019-09-02 19:05:00+02";"2019-09-02 19:34:00+02"
24845230;252;1206;"ČRo Plus";f;"Pro a proti";"";"2019-09-02 19:34:00+02";"2019-09-02 20:00:00+02"
24845231;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 20:00:00+02";"2019-09-02 20:05:00+02"
24845232;252;1206;"ČRo Plus";f;"Jak to bylo doopravdy";"";"2019-09-02 20:05:00+02";"2019-09-02 20:34:00+02"
24845233;252;1206;"ČRo Plus";f;"Interview Plus";"";"2019-09-02 20:34:00+02";"2019-09-02 21:00:00+02"
24845234;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 21:00:00+02";"2019-09-02 21:10:00+02"
24845235;252;1206;"ČRo Plus";f;"Den v 60 minutách";"";"2019-09-02 21:10:00+02";"2019-09-02 22:00:00+02"
24845236;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 22:00:00+02";"2019-09-02 22:05:00+02"
24845237;252;1206;"ČRo Plus";f;"Hovory";"";"2019-09-02 22:05:00+02";"2019-09-02 22:34:00+02"
24845238;252;1206;"ČRo Plus";f;"Zprávy v angličtině/News in English";"";"2019-09-02 22:34:00+02";"2019-09-02 22:39:00+02"
24845239;252;1206;"ČRo Plus";f;"Zaostřeno";"";"2019-09-02 22:39:00+02";"2019-09-02 23:00:00+02"
24845240;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-02 23:00:00+02";"2019-09-02 23:04:00+02"
24845241;252;1206;"ČRo Plus";f;"Názory a argumenty";"";"2019-09-02 23:04:00+02";"2019-09-02 23:33:00+02"
24845242;252;1206;"ČRo Plus";f;"Radiokniha";"";"2019-09-02 23:33:00+02";"2019-09-03 00:00:00+02"
24845243;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-03 00:00:00+02";"2019-09-03 00:10:00+02"
24845244;252;1206;"ČRo Plus";f;"Názory a argumenty";"";"2019-09-03 00:10:00+02";"2019-09-03 01:00:00+02"
24845245;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-03 01:00:00+02";"2019-09-03 01:05:00+02"
24845246;252;1206;"ČRo Plus";f;"Leonardo Plus";"";"2019-09-03 01:05:00+02";"2019-09-03 02:00:00+02"
24845247;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-03 02:00:00+02";"2019-09-03 02:05:00+02"
24845248;252;1206;"ČRo Plus";f;"Hovory";"";"2019-09-03 02:05:00+02";"2019-09-03 02:33:00+02"
24845249;252;1206;"ČRo Plus";f;"Řečí peněz";"";"2019-09-03 02:33:00+02";"2019-09-03 03:00:00+02"
24845250;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-03 03:00:00+02";"2019-09-03 03:08:00+02"
24845251;252;1206;"ČRo Plus";f;"Vertikála";"";"2019-09-03 03:08:00+02";"2019-09-03 04:00:00+02"
24845252;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-03 04:00:00+02";"2019-09-03 04:05:00+02"
24845253;252;1206;"ČRo Plus";f;"Reportáže zahraničních zpravodajů";"";"2019-09-03 04:05:00+02";"2019-09-03 04:33:00+02"
24845254;252;1206;"ČRo Plus";f;"Evropa Plus";"";"2019-09-03 04:33:00+02";"2019-09-03 05:00:00+02"
24845255;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-03 05:00:00+02";"2019-09-03 05:05:00+02"
24845256;252;1206;"ČRo Plus";f;"Den v 60 minutách";"";"2019-09-03 05:05:00+02";"2019-09-03 06:00:00+02"
24845257;252;1206;"ČRo Plus";f;"Zprávy";"";"2019-09-03 06:00:00+02";"2019-09-03 06:10:00+02"
24834895;258;1219;"Radio Bonton";f;"Hity Rádia Bonton";"";"2019-09-01 18:00:00+02";"2019-09-01 21:00:00+02"
24834896;258;1219;"Radio Bonton";f;"Hity Rádia Bonton";"";"2019-09-01 21:00:00+02";"2019-09-02 00:00:00+02"
24834897;258;1219;"Radio Bonton";f;"Noční muziha Rádia Bonton";"";"2019-09-02 00:00:00+02";"2019-09-02 06:00:00+02"
24842139;258;1219;"Radio Bonton";f;"Hudební čas s Danem Kostkou";"";"2019-09-02 06:00:00+02";"2019-09-02 11:00:00+02"
24842140;258;1219;"Radio Bonton";f;"Hity Rádia Bonton";"";"2019-09-02 11:00:00+02";"2019-09-02 13:00:00+02"
24842141;258;1219;"Radio Bonton";f;"Lucie Sinková a její hity";"";"2019-09-02 13:00:00+02";"2019-09-02 19:00:00+02"
24842142;258;1219;"Radio Bonton";f;"Hity Rádia Bonton";"";"2019-09-02 19:00:00+02";"2019-09-02 21:00:00+02"
24842143;258;1219;"Radio Bonton";f;"Hity Rádia Bonton";"";"2019-09-02 21:00:00+02";"2019-09-03 00:00:00+02"
24842144;258;1219;"Radio Bonton";f;"Noční muziha Rádia Bonton";"";"2019-09-03 00:00:00+02";"2019-09-03 06:00:00+02"
24850657;258;1219;"Radio Bonton";f;"Hudební čas s Danem Kostkou";"";"2019-09-03 06:00:00+02";"2019-09-03 11:00:00+02"
24833980;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-01 18:00:00+02";"2019-09-01 19:00:00+02"
24833981;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-01 19:00:00+02";"2019-09-01 20:00:00+02"
24834024;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-01 20:00:00+02";"2019-09-01 21:00:00+02"
24834025;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-01 21:00:00+02";"2019-09-01 22:00:00+02"
24834026;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-01 22:00:00+02";"2019-09-01 23:00:00+02"
24834027;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-01 23:00:00+02";"2019-09-02 00:00:00+02"
24841327;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 00:00:00+02";"2019-09-02 01:00:00+02"
24841328;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 01:00:00+02";"2019-09-02 02:00:00+02"
24841329;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 02:00:00+02";"2019-09-02 03:00:00+02"
24841330;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 03:00:00+02";"2019-09-02 04:00:00+02"
24841331;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 04:00:00+02";"2019-09-02 05:00:00+02"
24841332;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 05:00:00+02";"2019-09-02 06:00:00+02"
24841333;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 06:00:00+02";"2019-09-02 07:00:00+02"
24841334;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 07:00:00+02";"2019-09-02 08:00:00+02"
24841335;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 08:00:00+02";"2019-09-02 09:00:00+02"
24841336;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 09:00:00+02";"2019-09-02 10:00:00+02"
24841397;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 10:00:00+02";"2019-09-02 11:00:00+02"
24841398;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 11:00:00+02";"2019-09-02 12:00:00+02"
24841399;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 12:00:00+02";"2019-09-02 13:00:00+02"
24841400;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 13:00:00+02";"2019-09-02 14:00:00+02"
24841401;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 14:00:00+02";"2019-09-02 15:00:00+02"
24841402;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 15:00:00+02";"2019-09-02 16:00:00+02"
24841403;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 16:00:00+02";"2019-09-02 17:00:00+02"
24841404;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 17:00:00+02";"2019-09-02 18:00:00+02"
24841405;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 18:00:00+02";"2019-09-02 19:00:00+02"
24841406;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 19:00:00+02";"2019-09-02 20:00:00+02"
24841449;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 20:00:00+02";"2019-09-02 21:00:00+02"
24841450;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 21:00:00+02";"2019-09-02 22:00:00+02"
24841451;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 22:00:00+02";"2019-09-02 23:00:00+02"
24841452;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-02 23:00:00+02";"2019-09-03 00:00:00+02"
24849637;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-03 00:00:00+02";"2019-09-03 01:00:00+02"
24849638;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-03 01:00:00+02";"2019-09-03 02:00:00+02"
24849639;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-03 02:00:00+02";"2019-09-03 03:00:00+02"
24849640;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-03 03:00:00+02";"2019-09-03 04:00:00+02"
24849641;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-03 04:00:00+02";"2019-09-03 05:00:00+02"
24849642;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-03 05:00:00+02";"2019-09-03 06:00:00+02"
24849643;270;608;"TEST SD68";f;"Infokanál O2TV";"";"2019-09-03 06:00:00+02";"2019-09-03 07:00:00+02"
24832525;278;901;"TV přenosy II";f;"Kryštůfek Robin";"";"2019-09-01 18:15:00+02";"2019-09-01 20:00:00+02"
24832526;278;901;"TV přenosy II";f;"Raubíř Ralf a internet";"";"2019-09-01 20:00:00+02";"2019-09-01 21:55:00+02"
24832539;278;901;"TV přenosy II";t;"Nejsilnější hlas (5)";"";"2019-09-01 21:55:00+02";"2019-09-01 22:45:00+02"
24832540;278;901;"TV přenosy II";t;"Nejsilnější hlas (6)";"";"2019-09-01 22:45:00+02";"2019-09-01 23:40:00+02"
24832541;278;901;"TV přenosy II";f;"Modlitba lovce";"";"2019-09-01 23:40:00+02";"2019-09-02 01:15:00+02"
24832542;278;901;"TV přenosy II";f;"Čtyři pokoje";"";"2019-09-02 01:15:00+02";"2019-09-02 03:00:00+02"
24832543;278;901;"TV přenosy II";t;"Boj o moc II (4)";"";"2019-09-02 03:00:00+02";"2019-09-02 04:05:00+02"
24832544;278;901;"TV přenosy II";f;"Casanova";"";"2019-09-02 04:05:00+02";"2019-09-02 06:00:00+02"
24839947;278;901;"TV přenosy II";f;"Království lesních strážců";"";"2019-09-02 06:00:00+02";"2019-09-02 07:45:00+02"
24839948;278;901;"TV přenosy II";t;"Fotbalový talent (7)";"";"2019-09-02 07:45:00+02";"2019-09-02 08:30:00+02"
24839949;278;901;"TV přenosy II";t;"Fotbalový talent (8)";"";"2019-09-02 08:30:00+02";"2019-09-02 09:15:00+02"
24839950;278;901;"TV přenosy II";f;"Kryštůfek Robin";"";"2019-09-02 09:15:00+02";"2019-09-02 11:00:00+02"
24839951;278;901;"TV přenosy II";f;"Geostorm: Globální nebezpečí";"";"2019-09-02 11:00:00+02";"2019-09-02 12:50:00+02"
24839952;278;901;"TV přenosy II";f;"Spider-Man";"";"2019-09-02 12:50:00+02";"2019-09-02 14:50:00+02"
24839953;278;901;"TV přenosy II";t;"Před kamerou XVI (35)";"";"2019-09-02 14:50:00+02";"2019-09-02 15:20:00+02"
24839954;278;901;"TV přenosy II";f;"Raubíř Ralf a internet";"";"2019-09-02 15:20:00+02";"2019-09-02 17:10:00+02"
24839955;278;901;"TV přenosy II";f;"Bumblebee";"";"2019-09-02 17:10:00+02";"2019-09-02 19:05:00+02"
24839956;278;901;"TV přenosy II";t;"Doom Patrol (8)";"";"2019-09-02 19:05:00+02";"2019-09-02 20:00:00+02"
24839973;278;901;"TV přenosy II";t;"Boj o moc II (4)";"";"2019-09-02 20:00:00+02";"2019-09-02 21:00:00+02"
24839974;278;901;"TV přenosy II";t;"Ve jménu našeho Pána (3)";"";"2019-09-02 21:00:00+02";"2019-09-02 21:30:00+02"
24839975;278;901;"TV přenosy II";t;"Hráči V (2)";"";"2019-09-02 21:30:00+02";"2019-09-02 22:00:00+02"
24839976;278;901;"TV přenosy II";t;"Gösta (10)";"";"2019-09-02 22:00:00+02";"2019-09-02 22:35:00+02"
24839977;278;901;"TV přenosy II";f;"Syn černého lidu";"";"2019-09-02 22:35:00+02";"2019-09-03 00:20:00+02"
24839978;278;901;"TV přenosy II";f;"Siberia";"";"2019-09-03 00:20:00+02";"2019-09-03 02:05:00+02"
24839979;278;901;"TV přenosy II";f;"Nepříčetná";"";"2019-09-03 02:05:00+02";"2019-09-03 03:45:00+02"
24839980;278;901;"TV přenosy II";f;"Hollywoodland";"";"2019-09-03 03:45:00+02";"2019-09-03 06:00:00+02"
24848210;278;901;"TV přenosy II";f;"Život po životě";"";"2019-09-03 06:00:00+02";"2019-09-03 08:10:00+02"
24831689;284;167;"Eurosport 1 HD";f;"Tenis US Open";"";"2019-09-01 18:00:00+02";"2019-09-01 21:00:00+02"
24831690;284;167;"Eurosport 1 HD";f;"Tenis Game, Schett and Mats";"";"2019-09-01 21:00:00+02";"2019-09-01 21:15:00+02"
24831691;284;167;"Eurosport 1 HD";f;"Tenis US Open";"";"2019-09-01 21:15:00+02";"2019-09-02 01:00:00+02"
24831692;284;167;"Eurosport 1 HD";f;"Tenis Game, Schett and Mats";"";"2019-09-02 01:00:00+02";"2019-09-02 01:15:00+02"
24831693;284;167;"Eurosport 1 HD";f;"Tenis US Open";"";"2019-09-02 01:15:00+02";"2019-09-02 03:00:00+02"
24839320;284;167;"Eurosport 1 HD";f;"Tenis US Open";"";"2019-09-02 03:00:00+02";"2019-09-02 06:00:00+02"
24839321;284;167;"Eurosport 1 HD";f;"Tenis US Open";"";"2019-09-02 06:00:00+02";"2019-09-02 07:00:00+02"
24839322;284;167;"Eurosport 1 HD";f;"Cyklistika Vuelta – 9. etapa";"";"2019-09-02 07:00:00+02";"2019-09-02 08:30:00+02"
24839323;284;167;"Eurosport 1 HD";f;"Závody GT Porsche Supercup ve Spa";"";"2019-09-02 08:30:00+02";"2019-09-02 09:00:00+02"
24839324;284;167;"Eurosport 1 HD";f;"Tenis US Open";"";"2019-09-02 09:00:00+02";"2019-09-02 11:00:00+02"
24839325;284;167;"Eurosport 1 HD";f;"Olympijské hry Legends Live On";"";"2019-09-02 11:00:00+02";"2019-09-02 11:30:00+02"
24839326;284;167;"Eurosport 1 HD";f;"Olympijské hry Camps to Champs";"";"2019-09-02 11:30:00+02";"2019-09-02 12:00:00+02"
24839327;284;167;"Eurosport 1 HD";f;"Olympijské hry Power of One";"";"2019-09-02 12:00:00+02";"2019-09-02 12:30:00+02"
24839328;284;167;"Eurosport 1 HD";f;"Vytrvalostní závody MS Endurance na Silverstonu";"";"2019-09-02 12:30:00+02";"2019-09-02 13:30:00+02"
24889790;284;167;"Eurosport 1 HD";f;"Cyklistika Bretagne Classic";"";"2019-09-02 13:30:00+02";"2019-09-02 15:00:00+02"
24889791;284;167;"Eurosport 1 HD";f;"Watts Magazín sportovních karambolů";"";"2019-09-02 15:00:00+02";"2019-09-02 15:30:00+02"
24839348;284;167;"Eurosport 1 HD";f;"Olympijské hry Legends Live On";"";"2019-09-02 15:30:00+02";"2019-09-02 15:45:00+02"
24839349;284;167;"Eurosport 1 HD";f;"Cyklistika Okolo Německa – 4. etapa";"";"2019-09-02 15:45:00+02";"2019-09-02 16:15:00+02"
24839350;284;167;"Eurosport 1 HD";f;"Jachting Spirit of Yachting";"";"2019-09-02 16:15:00+02";"2019-09-02 16:40:00+02"
24839351;284;167;"Eurosport 1 HD";f;"Zprávy Sportovní zpravodajství";"";"2019-09-02 16:40:00+02";"2019-09-02 16:45:00+02"
24839329;284;167;"Eurosport 1 HD";f;"Tenis US Open";"";"2019-09-02 16:45:00+02";"2019-09-02 21:00:00+02"
24839353;284;167;"Eurosport 1 HD";f;"Tenis Game, Schett and Mats";"";"2019-09-02 21:00:00+02";"2019-09-02 21:15:00+02"
24839352;284;167;"Eurosport 1 HD";f;"Tenis US Open";"";"2019-09-02 21:15:00+02";"2019-09-03 01:00:00+02"
24839355;284;167;"Eurosport 1 HD";f;"Tenis Game, Schett and Mats";"";"2019-09-03 01:00:00+02";"2019-09-03 01:15:00+02"
24839354;284;167;"Eurosport 1 HD";f;"Tenis US Open";"";"2019-09-03 01:15:00+02";"2019-09-03 03:00:00+02"
24839356;284;167;"Eurosport 1 HD";f;"Tenis US Open";"";"2019-09-03 03:00:00+02";"2019-09-03 06:00:00+02"
24847579;284;167;"Eurosport 1 HD";f;"Tenis US Open";"";"2019-09-03 06:00:00+02";"2019-09-03 07:00:00+02"
24831645;286;168;"Eurosport 2 HD";f;"Přestávka ve vysílání, vysílání začíná v 03:00";"";"2019-09-01 19:15:00+02";"2019-09-02 03:00:00+02"
24839292;286;168;"Eurosport 2 HD";f;"Cyklistika Okolo Německa – 4. etapa";"";"2019-09-02 03:00:00+02";"2019-09-02 04:00:00+02"
24839294;286;168;"Eurosport 2 HD";f;"Vytrvalostní závody MS Endurance na Silverstonu";"";"2019-09-02 04:00:00+02";"2019-09-02 05:00:00+02"
